acct_id,agent_id,div_code,division,curr_meter_read_remark,prev_meter_read_remark,prev_bill_basis
5967867000,FGLTD03390,DIV475811,IDF,IDF,ASS,
5968267000,FGLTD02308,DIV475814,IDF ,IDF,ASS,
5968644315,FGLTD01246,DIV435733,RDF ,BR,MU,
5968874490,PUFGL00894,DIV475611,RDF ,OK,MU,
5969037000,FGLTD02513,DIV475614,RDF ,P,PROV,
5969397000,PUFGL00676,DIV475811,IDF ,IDF,ASS,
5969530770,PUFGL01087,DIV475614,RDF ,OK,MU,
5970975000,PUFGL00548,DIV475934,RDF ,RDF,ASS,
5971336000,FGLTD03015,DIV475811,IDF ,IDF,ASS,
5971787000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
5972417000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
5972839709,FGLTD02308,DIV475814,IDF ,IDF,ASS,
5973008000,PUFGL01044,DIV475613,RDF ,P,PROV,
5976397000,PUFGL00674,DIV475811,RDF ,RDF,ASS,
5976576000,PUFGL01012,DIV475612,RDF ,RDF,ASS,
5976776000,PUFGL00816,DIV475813,RDF ,RDF,ASS,
5977457000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
5977676000,FGLTD02587,DIV475611,RDF,RDF,ASS,
5978418000,PUFGL00547,DIV475934,RDF ,RDF,ASS,
5978561775,PUFGL00179,DIV435731,RDF,RDF,ASS,
5978752880,PUFGL00539,DIV475934,RDF ,OK,MU,
5978796000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
5979496000,FGLTD03015,DIV475811,IDF ,IDF,ASS,
5979607000,PUFGL00886,DIV475611,RDF ,OK,MU,
5980385000,PUFGL00552,DIV475934,RDF ,RDF,ASS,
5981085000,PUFGL00843,DIV475814,IDF ,IDF,ASS,
5982156000,PUFGL00361,DIV435721,RDF,RDF,ASS,
5982246000,FGLTD02256,DIV435733,RDF ,OK,MU,
5982896000,FGLTD02305,DIV475814,IDF,IDF,ASS,
5983697000,PUFGL00532,DIV475934,IDF ,IDF,ASS,
5983742849,PUFGL01046,DIV475613,RDF ,P,PROV,
5983966000,PUFGL00564,DIV475934,RDF ,RDF,ASS,
5984385000,PUFGL00839,DIV475813,RDF ,OK,MU,
5984447000,FGLTD02668,DIV475813,RDF ,RDF,ASS,
5984517000,FGLTD02908,DIV435733,RDF ,RDF,ASS,
5984796000,FGLTD02784,DIV435733,RDF,BR,MU,
5985616000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
5986508000,PUFGL01019,DIV475612,RDF ,P,PROV,
5987597000,FGLTD02753,DIV475811,IDF ,IDF,ASS,
5988597000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
5988896000,FGLTD02943,DIV475812,IDF ,IDF,ASS,
5988986000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
5989556000,PUFGL00565,DIV475934,RDF ,RDF,ASS,
5989936000,FGLTD02533,DIV435721,RDF ,RDF,ASS,
5990546000,FGLTD01660,DIV475814,IDF ,IDF,ASS,
5990567000,PUFGL00992,DIV475612,RDF ,RDF,ASS,
5990667000,PUFGL00782,DIV475812,RDF ,OK,MU,
5991487000,PUFGL00209,DIV435731,RDF,P,PROV,
5991754561,FGLTD02658,DIV435731,RDF ,OK,MU,
5991765000,FGLTD01639,DIV475813,RDF,RDF,ASS,
5992531850,PUFGL00830,DIV475813,RDF ,OK,MU,
5992857000,PUFGL00891,DIV475611,RDF ,OK,MU,
5994927000,PUFGL00543,DIV475934,RDF ,RDF,ASS,
5995556000,FGLTD02379,DIV475811,IDF,IDF,ASS,
5995936000,PUFGL00548,DIV475934,RDF ,RDF,ASS,
5996036598,PUFGL01124,DIV475614,RDF ,OK,MU,
5997156000,PUFGL01100,DIV475614,RDF ,OK,MU,
5997475000,PUFGL00437,DIV435722,RDF,OK,MU,
5997636597,PUFGL00868,DIV475611,RDF ,OK,MU,
5997746000,PUFGL00353,DIV435721,RDF ,OK,MU,
5997747000,PUFGL00261,DIV435733,IDF ,IDF,ASS,
5998686000,PUFGL00839,DIV475813,RDF ,RDF,ASS,
5999635342,FGLTD03097,DIV435732,RDF ,OK,MU,
5999957000,FGLTD03006,DIV475811,RDF ,RDF,ASS,
6001886000,FGLTD02979,DIV435733,RDF ,OK,MU,
6002375000,PUFGL00838,DIV475813,RDF ,RDF,ASS,
6002955000,PUFGL00932,DIV475612,RDF ,RDF,ASS,
6003117000,PUFGL00743,DIV475812,RDF ,RDF,ASS,
6003616000,FGLTD01532,DIV475935,RDF ,OK,MU,
6003696000,PUFGL00515,DIV475932,RDF,RDF,ASS,
6004487000,FGLTD02483,DIV475812,RDF ,OK,MU,
6005887000,PUFGL00250,DIV435733,RDF ,OK,MU,
6006373363,PUFGL01035,DIV475613,RDF ,RDF,ASS,
6007836000,FGLTD01192,DIV475813,IDF,IDF,ASS,
6008586000,PUFGL00843,DIV475814,IDF ,IDF,ASS,
6009017000,PUFGL01055,DIV475613,RDF,P,PROV,
6009065000,PUFGL00994,DIV475612,RDF ,OK,MU,
6009434627,FGLTD02547,DIV475611,RDF ,P,PROV,
6009618000,PUFGL00661,DIV475811,RDF ,RDF,ASS,
6009629563,FGLTD02929,DIV475814,IDF ,IDF,ASS,
6009716000,FGLTD03220,DIV475613,RDF ,RDF,ASS,
6009896000,PUFGL00732,DIV475812,IDF ,IDF,ASS,
6009967000,FGLTD03165,DIV435731,RDF ,OK,MU,
6010007000,PUFGL01019,DIV475612,RDF ,P,PROV,
6010866000,FGLTD02967,DIV475934,RDF ,RDF,ASS,
6011475000,FGLTD02952,DIV475811,IDF ,IDF,ASS,
6012139185,PUFGL00332,DIV435721,RDF ,OK,MU,
6012557000,FGLTD01660,DIV475814,IDF ,IDF,ASS,
6013118000,PUFGL00620,DIV475935,RDF ,BR,MU,
6013581036,FGLTD02366,DIV435711,RDF ,OK,MU,
6014246000,FGLTD03012,DIV475811,RDF ,OK,MU,
6014556000,FGLTD01258,DIV475932,RDF ,OK,MU,
6014675468,FGLTD02356,DIV475614,RDF ,P,PROV,
6014977000,PUFGL00225,DIV435731,RDF ,RDF,ASS,
6016563000,PUFGL01192,DIV475932,RDF ,RDF,ASS,
6017223500,PUFGL01017,DIV475612,RDF,RDF,ASS,
6017297000,FGLTD03390,DIV475811,IDF ,IDF,ASS,
6018107000,PUFGL01125,DIV475614,RDF ,OK,MU,
6018118000,FGLTD01770,DIV475814,RDF ,RDF,ASS,
6018333497,PUFGL00764,DIV475812,IDF ,IDF,ASS,
6018677000,FGLTD03033,DIV475935,RDF ,RDF,ASS,
6018754633,FGLTD01968,DIV475812,RDF ,IDF,ASS,
6019018000,PUFGL00584,DIV475934,RDF,RDF,ASS,
6019216000,FGLTD02667,DIV475813,IDF ,IDF,ASS,
6019431869,FGLTD01815,DIV435711,RDF ,OK,MU,
6020367000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
6020675331,PUFGL00836,DIV475813,RDF ,IDF,ASS,
6020812000,FGLTD01871,DIV435714,RDF ,OK,MU,
6021027000,FGLTD03203,DIV475813,RDF ,RDF,ASS,
6021275000,PUFGL00853,DIV475814,IDF ,IDF,ASS,
6022765000,PUFGL00836,DIV475813,RDF ,RDF,ASS,
6024387000,PUFGL00807,DIV475813,RDF ,OK,MU,
6024816693,PUFGL00296,DIV435723,RDF ,OK,MU,
6026346000,PUFGL01113,DIV475614,RDF ,OK,MU,
6026647000,FGLTD01612,DIV475811,RDF ,P,PROV,
6027086000,PUFGL00593,DIV475934,RDF ,P,PROV,
6027236786,PUFGL01063,DIV475613,RDF ,OK,MU,
6028087000,FGLTD03004,DIV475812,IDF ,IDF,ASS,
6028147000,PUFGL00760,DIV475812,RDF ,P,PROV,
6028336000,PUFGL00568,DIV475934,RDF ,RDF,ASS,
6030697000,PUFGL01112,DIV475614,RDF ,RDF,ASS,
6032156000,FGLTD03099,DIV475932,RDF ,RDF,ASS,
6032677000,FGLTD01177,DIV475812,IDF ,IDF,ASS,
6033116000,PUFGL00607,DIV475934,IDF ,IDF,ASS,
6033266000,FGLTD01546,DIV475935,RDF,RDF,ASS,
6033647000,PUFGL01018,DIV475612,RDF ,OK,MU,
6033717000,FGLTD02701,DIV435732,RDF ,OK,MU,
6034357000,PUFGL00180,DIV435731,RDF ,RDF,ASS,
6034817000,PUFGL01042,DIV475613,RDF ,RDF,ASS,
6035064846,FGLTD03294,DIV475814,IDF ,IDF,ASS,
6035226000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
6036039940,FGLTD03193,DIV475935,RDF,RDF,ASS,
6036107000,PUFGL00997,DIV475612,RDF ,RDF,ASS,
6036114150,PUFGL00848,DIV475814,RDF ,P,PROV,
6036336000,FGLTD01809,DIV475934,RDF ,BR,MU,
6036565000,FGLTD03344,DIV475813,RDF ,RDF,ASS,
6037037000,FGLTD03292,DIV475814,RDF ,OK,MU,
6037476000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
6037976018,PUFGL00731,DIV475812,RDF ,OK,MU,
6038116000,PUFGL00777,DIV475812,RDF ,P,PROV,
6038305726,PUFGL00231,DIV435733,RDF ,BR,MU,
6039458293,PUFGL00427,DIV435722,RDF ,OK,MU,
6039647000,FGLTD02305,DIV475814,IDF,IDF,ASS,
6041247000,FGLTD01592,DIV475812,IDF ,IDF,ASS,
6041787000,PUFGL00849,DIV475814,IDF ,IDF,ASS,
6042017000,PUFGL01023,DIV475612,RDF ,P,PROV,
6042597000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
6042677000,PUFGL00782,DIV475812,RDF ,OK,MU,
6042927000,FGLTD02533,DIV435721,RDF ,P,PROV,
6043083995,FGLTD02305,DIV475814,IDF ,IDF,ASS,
6043475000,FGLTD01612,DIV475811,IDF ,IDF,ASS,
6043586000,PUFGL01122,DIV475612,RDF ,P,PROV,
6043675000,PUFGL00919,DIV475612,RDF ,RDF,ASS,
6044616000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
6045226000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
6047385000,PUFGL00252,DIV435733,IDF ,IDF,ASS,
6047704346,PUFGL00739,DIV475812,IDF ,IDF,ASS,
6047796000,PUFGL00843,DIV475814,IDF,IDF,ASS,
6048107000,PUFGL00584,DIV475934,RDF ,BR,MU,
6049247000,PUFGL00816,DIV475813,RDF ,OK,CEIL,
6049347939,PUFGL00839,DIV475813,RDF ,RDF,ASS,
6050567000,FGLTD03410,DIV475611,RDF ,P,PROV,
6050966000,FGLTD02007,DIV435732,RDF ,RDF,ASS,
6050996000,PUFGL00362,DIV435721,RDF ,RDF,ASS,
6051026543,PUFGL00530,DIV475934,RDF ,OK,MU,
6051547003,PUFGL01136,DIV475614,RDF ,RDF,ASS,
6052046000,PUFGL00252,DIV435733,RDF ,RDF,ASS,
6052096000,PUFGL01100,DIV475614,RDF ,P,PROV,
6053567619,PUFGL00739,DIV475812,RDF ,RDF,ASS,
6054785733,FGLTD01867,DIV435713,RDF,OK,MU,
6055417000,FGLTD03393,DIV475814,IDF ,IDF,ASS,
6055507000,FGLTD02474,DIV475814,IDF ,IDF,ASS,
6055596000,PUFGL00633,DIV475935,RDF,RDF,ASS,
6056097000,PUFGL00877,DIV475611,RDF ,P,PROV,
6056526000,PUFGL00539,DIV475934,RDF,RDF,ASS,
6057685000,FGLTD01244,DIV435722,RDF ,BR,MU,
6058578111,PUFGL00261,DIV435733,IDF ,IDF,ASS,
6058757000,FGLTD01966,DIV475812,IDF ,IDF,ASS,
6058875000,PUFGL00457,DIV475931,RDF ,P,PROV,
6059007604,FGLTD03393,DIV475814,IDF ,IDF,ASS,
6060365000,PUFGL00121,DIV435732,RDF ,RDF,ASS,
6060375000,PUFGL00674,DIV475811,IDF ,IDF,ASS,
6060818000,PUFGL00259,DIV435733,RDF ,P,PROV,
6061346000,PUFGL01017,DIV475612,RDF ,P,PROV,
6061366000,FGLTD03284,DIV475813,IDF ,IDF,ASS,
6061386000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
6062236000,FGLTD01191,DIV475813,RDF,RDF,ASS,
6062587000,FGLTD01188,DIV475813,RDF ,OK,MU,
6063636000,FGLTD02371,DIV435722,RDF ,RDF,ASS,
6063746000,FGLTD02850,DIV475811,RDF ,P,PROV,
6065407000,PUFGL00483,DIV475932,RDF ,RDF,ASS,
6066085000,PUFGL00836,DIV475813,RDF ,RDF,ASS,
6066347000,FGLTD01244,DIV435722,RDF ,RDF,ASS,
6067236000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
6067526000,FGLTD02299,DIV475812,RDF ,P,PROV,
6067897000,PUFGL00870,DIV475611,RDF ,OK,MU,
6069118000,PUFGL00848,DIV475814,RDF ,RDF,ASS,
6070257000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
6070708000,PUFGL00132,DIV435732,RDF,P,PROV,
6070757000,PUFGL00995,DIV475612,RDF ,P,PROV,
6070847000,FGLTD02979,DIV435733,RDF ,OK,MU,
6070937960,FGLTD02580,DIV435713,RDF ,P,PROV,
6071322763,FGLTD03001,DIV475613,RDF ,RDF,ASS,
6071518000,FGLTD01592,DIV475812,IDF ,IDF,ASS,
6073177000,PUFGL00711,DIV475811,RDF ,RDF,ASS,
6073647000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
6073955000,PUFGL00121,DIV435732,RDF ,OK,MU,
6074586000,PUFGL00140,DIV435732,RDF ,BR,MU,
6075385000,FGLTD02929,DIV475814,IDF,IDF,ASS,
6075586000,PUFGL00572,DIV475934,RDF ,RDF,ASS,
6079167000,PUFGL00596,DIV475934,RDF ,RDF,ASS,
6079787000,PUFGL00437,DIV435722,RDF ,RDF,ASS,
6079947000,PUFGL00132,DIV435732,RDF ,P,PROV,
6080285000,FGLTD03125,DIV475813,IDF ,IDF,ASS,
6081118000,PUFGL00843,DIV475814,IDF,IDF,ASS,
6082096000,FGLTD02178,DIV475934,RDF ,BR,MU,
6082369575,FGLTD01630,DIV475812,RDF ,P,PROV,
6083097000,FGLTD01594,DIV475812,IDF ,IDF,ASS,
6083205757,PUFGL00427,DIV435722,RDF ,OK,MU,
6083357000,FGLTD01808,DIV475934,RDF ,OK,MU,
6086947000,PUFGL00768,DIV475812,RDF ,OK,MU,
6087636000,PUFGL00536,DIV475934,RDF,RDF,ASS,
6089594859,PUFGL01010,DIV475612,RDF ,P,PROV,
6090392102,PUFGL00507,DIV475932,RDF ,OK,CEIL,
6090977000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
6091217000,PUFGL00882,DIV475611,RDF ,OK,MU,
6091367000,FGLTD02379,DIV475811,IDF ,IDF,ASS,
6092079065,FGLTD02821,DIV475614,RDF ,OK,MU,
6092087000,PUFGL00257,DIV435733,IDF,IDF,ASS,
6093797000,PUFGL01024,DIV475612,RDF ,OK,MU,
6093996369,FGLTD02223,DIV435723,RDF ,OK,MU,
6094327000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
6095907000,FGLTD01968,DIV475812,RDF ,RDF,ASS,
6096127000,PUFGL01006,DIV475612,RDF ,P,PROV,
6096647000,PUFGL00704,DIV475811,RDF ,P,PROV,
6096776000,FGLTD02668,DIV475813,RDF ,RDF,ASS,
6096856000,PUFGL00676,DIV475811,RDF ,RDF,ASS,
6097786000,PUFGL00457,DIV475931,IDF,IDF,ASS,
6097879726,PUFGL01130,DIV475614,RDF ,OK,MU,
6098975000,FGLTD02359,DIV475614,RDF ,BR,MU,
6101986000,PUFGL01000,DIV475612,RDF ,P,PROV,
6102118000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
6102167000,PUFGL00504,DIV475932,RDF ,OK,MU,
6102354000,PUFGL00706,DIV475811,IDF ,IDF,ASS,
6103929098,PUFGL00898,DIV475611,RDF ,OK,MU,
6103997000,PUFGL01130,DIV475614,RDF ,OK,MU,
6105144563,PUFGL00761,DIV475812,RDF ,P,PROV,
6105177000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
6105783345,PUFGL00868,DIV475611,RDF ,RDF,ASS,
6108020676,FGLTD03384,DIV435723,RDF ,P,PROV,
6108536000,PUFGL00791,DIV475812,RDF ,OK,MU,
6108739447,PUFGL00848,DIV475814,RDF ,P,PROV,
6109018000,PUFGL00555,DIV475934,RDF ,OK,CEIL,
6109189221,FGLTD01873,DIV435714,RDF ,OK,CEIL,
6109254152,FGLTD02139,DIV475613,RDF ,RDF,ASS,
6110456000,PUFGL01064,DIV475613,RDF ,OK,MU,
6112177000,PUFGL00848,DIV475814,RDF ,RDF,ASS,
6113577000,PUFGL00844,DIV475814,IDF,IDF,ASS,
6115226000,FGLTD01182,DIV475813,IDF ,IDF,ASS,
6115385000,FGLTD03122,DIV475813,RDF ,RDF,ASS,
6116936000,PUFGL00555,DIV475934,RDF ,OK,MU,
6118177000,FGLTD02547,DIV475611,RDF ,RDF,ASS,
6119444593,FGLTD01584,DIV475613,RDF ,RDF,ASS,
6120308000,FGLTD03125,DIV475813,RDF ,RDF,ASS,
6121376000,PUFGL00845,DIV475814,IDF ,IDF,ASS,
6121847000,PUFGL00783,DIV475812,RDF ,P,PROV,
6122365000,PUFGL00874,DIV475611,RDF,RDF,ASS,
6122888724,FGLTD01258,DIV475932,RDF ,OK,MU,
6123527000,PUFGL00790,DIV475812,RDF ,RDF,ASS,
6123617000,PUFGL00886,DIV475611,RDF ,OK,MU,
6124297000,FGLTD02081,DIV475812,IDF ,RDF,ASS,
6124986000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
6126547000,FGLTD02197,DIV435731,RDF,RDF,ASS,
6126646000,PUFGL00217,DIV435731,IDF ,RDF,ASS,
6126917000,PUFGL00840,DIV475813,IDF ,IDF,ASS,
6128887000,PUFGL00259,DIV435733,IDF,IDF,ASS,
6129702000,PUFGL00054,DIV435711,RDF ,RDF,ASS,
6130266000,PUFGL01060,DIV475613,RDF,RDF,ASS,
6130556542,FGLTD01815,DIV435711,RDF ,OK,MU,
6130818000,FGLTD03351,DIV475932,RDF ,OK,MU,
6130875000,PUFGL00954,DIV475612,RDF ,RDF,ASS,
6131037000,FGLTD03393,DIV475814,IDF ,IDF,ASS,
6131566168,PUFGL00496,DIV475932,RDF ,OK,MU,
6134418000,PUFGL00556,DIV475934,RDF ,OK,CEIL,
6134665000,PUFGL00171,DIV435731,RDF ,P,PROV,
6135137000,FGLTD02587,DIV475611,RDF ,RDF,ASS,
6136037000,PUFGL00971,DIV475612,IDF,IDF,ASS,
6136495865,PUFGL00764,DIV475812,IDF ,IDF,ASS,
6136916000,PUFGL00521,DIV475934,RDF ,RDF,ASS,
6137857000,FGLTD01264,DIV475612,RDF,RDF,ASS,
6138096000,PUFGL00886,DIV475611,RDF ,OK,MU,
6139634547,PUFGL00295,DIV435723,RDF ,OK,MU,
6139916410,FGLTD03006,DIV475811,IDF ,RDF,CEIL,
6141417000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
6142308000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
6143236000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
6144517000,FGLTD01582,DIV475613,RDF ,OK,MU,
6145046000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
6145808000,PUFGL00622,DIV475935,RDF ,RDF,ASS,
6146077000,PUFGL00246,DIV435733,RDF ,RDF,ASS,
6147497000,PUFGL00835,DIV475813,RDF,RDF,ASS,
6148075000,PUFGL00790,DIV475812,RDF ,RDF,ASS,
6148616000,FGLTD02123,DIV475612,RDF ,RDF,ASS,
6150557728,PUFGL00850,DIV475814,IDF ,RDF,NULL,
6150757000,FGLTD02123,DIV475612,RDF ,RDF,ASS,
6151067000,PUFGL00683,DIV475811,RDF ,P,PROV,
6151354000,PUFGL00701,DIV475811,IDF ,IDF,ASS,
6151467000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
6152196620,PUFGL00507,DIV475932,RDF ,OK,MU,
6154143007,PUFGL00823,DIV475813,RDF ,P,PROV,
6157168647,PUFGL00184,DIV435731,RDF ,OK,MU,
6158376000,FGLTD03292,DIV475814,RDF,OK,CEIL,
6158493740,PUFGL00184,DIV435731,RDF ,RDF,ASS,
6158597000,FGLTD03290,DIV475814,IDF ,IDF,ASS,
6158947000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
6159917000,PUFGL00721,DIV475811,RDF ,RDF,ASS,
6160837000,PUFGL00253,DIV435733,RDF ,OK,MU,
6161750857,FGLTD02007,DIV435732,RDF ,BR,MU,
6162587000,FGLTD01183,DIV475813,RDF,RDF,ASS,
6162616000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
6162997618,PUFGL00451,DIV475931,RDF ,OK,MU,
6164385000,PUFGL00246,DIV435733,RDF ,P,PROV,
6164676000,PUFGL00576,DIV475934,RDF ,RDF,ASS,
6165267000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
6165525086,FGLTD01770,DIV475814,RDF ,RDF,ASS,
6166162917,PUFGL00482,DIV475932,RDF ,P,PROV,
6167656000,FGLTD01671,DIV475814,IDF ,IDF,ASS,
6168656000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
6168797000,FGLTD01244,DIV435722,RDF ,OK,MU,
6168987000,PUFGL00894,DIV475611,RDF ,OK,MU,
6169707000,FGLTD01264,DIV475612,RDF ,OK,MU,
6169747000,FGLTD02139,DIV475613,RDF,OK,MU,
6170083688,PUFGL00258,DIV435733,RDF ,RDF,ASS,
6170774752,PUFGL00802,DIV475813,IDF ,IDF,ASS,
6170857000,PUFGL00743,DIV475812,RDF ,RDF,ASS,
6173137407,PUFGL00707,DIV475811,RDF ,RDF,ASS,
6173146000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
6174069444,FGLTD01244,DIV435722,RDF ,OK,MU,
6174447000,FGLTD03125,DIV475813,IDF,IDF,ASS,
6175308000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
6175416000,FGLTD01188,DIV475813,RDF ,P,PROV,
6177604861,FGLTD02667,DIV475813,RDF ,RDF,ASS,
